,temp,humidity
2625,49.12,85.29
2626,46.67,88.96
2627,47.74,87.25
2628,46.27,89.4
2629,49.55,88.84
2630,46.99,89.56
2631,48.56,88.09
2632,47.75,88.91
2633,47.36,86.66
2634,49.76,87.25
2635,50.36,89.17
2636,49.22,88.55
2637,48.26,89.64
2638,49.04,90.13
2639,50.18,85.5
2640,49.64,88.0
2641,51.1,88.78
2642,49.17,85.66
2643,50.33,88.25
2644,50.72,93.6
2645,48.95,87.2
2646,48.0,88.14
2647,49.27,83.61
2648,49.24,91.27
2649,51.36,93.18
2650,50.92,91.7
2651,46.83,91.61
2652,49.71,85.49
2653,49.47,87.09
2654,50.13,90.73
2655,50.09,89.64
2656,51.25,91.1
2657,49.47,89.91
2658,49.32,92.74
2659,50.66,89.12
2660,50.27,92.69
2661,48.43,91.45
2662,49.55,90.05
2663,49.03,94.18
2664,49.06,90.42
2665,52.32,89.98
2666,49.18,89.67
2667,48.97,93.33
2668,49.14,91.92
2669,50.69,90.64
2670,50.05,91.33
2671,48.92,90.96
2672,49.42,87.86
2673,51.21,85.05
2674,50.67,89.63
2675,49.07,87.61
2676,49.06,88.32
2677,49.01,92.03
2678,51.21,90.56
2679,49.69,90.02
2680,51.14,88.91
2681,51.6,93.65
2682,52.58,89.32
2683,50.08,89.13
2684,50.67,92.77
2685,48.27,89.86
2686,47.85,87.28
2687,48.43,90.42
2688,50.01,89.29
2689,47.6,90.58
2690,47.48,87.58
2691,48.38,91.15
2692,49.63,87.72
2693,49.79,89.41
2694,46.48,88.21
2695,48.28,88.49
2696,50.06,88.38
2697,48.44,86.45
2698,48.71,88.42
2699,50.61,87.7
2700,49.58,84.33
2701,50.0,88.35
2702,48.75,84.86
2703,47.35,85.74
2704,46.59,88.56
2705,49.62,91.76
2706,49.06,90.41
2707,48.5,89.13
2708,47.55,89.22
2709,47.22,89.23
2710,48.56,90.17
2711,47.65,86.45
2712,48.23,88.32
2713,48.66,86.85
2714,48.7,89.9
2715,49.63,89.23
2716,47.21,87.74
2717,46.61,84.85
2718,46.38,82.01
2719,48.27,86.68
2720,47.34,86.16
2721,46.73,84.99
2722,48.33,88.02
2723,46.22,84.34
2724,48.04,86.42
2725,46.2,85.66
2726,47.7,88.5
2727,46.08,82.67
2728,45.29,84.48
2729,45.6,87.32
2730,47.61,83.62
2731,44.43,83.67
2732,46.44,82.59
2733,46.93,81.68
2734,44.96,82.82
2735,46.69,81.61
2736,44.96,77.72
2737,45.61,80.5
2738,45.66,83.6
2739,43.71,84.24
2740,43.08,81.82
2741,46.5,80.93
2742,44.16,83.05
2743,43.68,79.53
2744,43.76,82.54
2745,44.95,79.13
2746,42.54,79.45
2747,40.89,80.81
2748,44.16,77.75
2749,41.09,78.48
2750,41.38,79.0
2751,41.83,76.91
2752,41.39,80.26
2753,41.6,79.01
2754,41.22,77.67
2755,42.5,75.29
2756,41.44,80.27
2757,42.29,75.3
2758,41.54,77.74
2759,41.1,79.7
2760,39.88,79.17
2761,40.14,76.71
2762,40.51,74.6
2763,41.13,78.81
2764,37.77,76.51
2765,40.21,72.16
2766,38.66,77.51
2767,39.01,73.64
2768,37.38,76.4
2769,40.46,73.66
2770,39.53,74.14
2771,38.41,72.91
2772,37.9,73.28
2773,38.56,73.74
2774,38.64,72.72
2775,37.3,69.66
2776,37.07,73.12
2777,37.09,75.73
2778,36.57,72.2
2779,36.56,75.17
2780,37.84,70.22
2781,36.43,68.99
2782,35.62,73.11
2783,36.54,70.22
2784,37.2,67.57
2785,34.79,69.83
2786,34.27,68.63
2787,35.01,66.38
2788,34.73,69.77
2789,34.45,66.9
2790,35.27,66.06
2791,33.63,66.77
2792,33.38,65.6
2793,33.94,66.88
2794,32.11,64.44
2795,31.99,63.8
2796,33.84,64.22
2797,33.8,69.0
2798,32.64,68.21
2799,33.87,64.22
2800,30.92,64.92
2801,29.39,65.45
2802,32.23,67.7
2803,31.03,59.83
2804,30.33,62.76
2805,30.52,61.35
2806,30.21,66.56
2807,30.37,61.11
2808,29.61,62.9
2809,29.45,61.71
2810,30.57,57.95
2811,29.34,62.69
2812,30.78,61.59
2813,29.23,59.03
2814,27.88,61.51
2815,28.86,58.23
2816,27.4,60.41
2817,27.05,58.54
2818,25.08,57.21
2819,27.85,59.74
2820,24.76,60.68
2821,27.68,58.92
2822,27.31,58.85
2823,24.17,56.17
2824,25.36,55.43
2825,24.99,55.41
2826,25.59,56.09
2827,22.88,53.9
2828,24.09,60.38
2829,23.36,54.58
2830,23.46,55.3
2831,22.61,52.49
2832,23.03,51.86
2833,22.7,53.08
2834,24.34,49.66
2835,23.5,54.22
2836,22.65,54.37
2837,21.54,51.95
2838,21.68,50.69
2839,22.69,53.62
2840,23.12,48.24
2841,22.33,51.4
2842,23.13,49.98
2843,22.53,51.3
2844,22.88,49.68
2845,21.12,48.21
2846,19.45,50.15
2847,18.85,49.95
2848,18.92,48.28
2849,19.02,50.37
2850,19.54,47.7
2851,19.28,41.97
2852,19.82,44.93
2853,18.27,47.72
2854,16.96,44.63
2855,19.89,48.25
2856,16.61,45.06
2857,17.47,44.39
2858,17.24,42.2
2859,17.84,44.09
2860,17.76,43.15
2861,15.85,41.74
2862,15.56,40.86
2863,15.79,42.3
2864,17.09,42.39
2865,16.32,44.91
2866,16.45,46.29
2867,14.34,40.83
2868,15.01,43.22
2869,13.7,39.73
2870,13.59,42.0
2871,15.06,38.58
2872,10.71,37.32
2873,11.23,40.11
2874,12.93,40.57
2875,14.76,39.94
2876,13.8,38.84
2877,13.83,37.55
2878,11.6,37.73
2879,12.12,40.34
2880,13.52,39.87
2881,12.34,38.5
2882,14.59,33.05
2883,10.1,37.98
2884,11.58,36.35
2885,11.05,30.75
2886,11.37,33.3
2887,10.61,34.66
2888,9.78,34.21
2889,10.03,32.39
2890,10.5,32.94
2891,11.12,34.06
2892,8.7,33.05
2893,9.9,33.78
2894,9.87,35.95
2895,8.09,35.02
2896,10.55,32.36
2897,7.74,32.36
2898,9.94,27.22
2899,8.02,29.97
2900,7.41,32.11
2901,6.92,31.09
2902,8.35,31.17
2903,9.28,27.93
2904,8.06,32.35
2905,6.31,31.11
2906,7.49,31.33
2907,5.67,32.06
2908,6.49,30.55
2909,6.56,28.17
2910,7.32,29.67
2911,7.94,28.73
2912,7.33,29.32
2913,6.22,31.54
2914,4.82,26.58
2915,5.0,23.75
2916,5.44,28.14
2917,5.38,29.85
2918,5.03,25.21
2919,5.34,32.05
2920,6.07,26.59
2921,4.81,26.12
2922,5.3,26.43
2923,4.85,24.38
2924,5.2,24.16
2925,3.19,26.19
2926,3.44,25.56
2927,4.21,25.19
2928,1.92,24.84
2929,3.94,25.78
2930,4.2,23.33
2931,3.09,25.52
2932,3.18,25.76
2933,2.85,23.16
2934,2.84,27.2
2935,4.17,27.64
2936,3.89,23.53
2937,1.38,24.27
2938,4.12,24.29
2939,2.17,23.6
2940,1.98,21.85
2941,3.49,24.9
2942,1.96,26.02
2943,3.63,22.46
2944,2.11,23.86
2945,1.8,23.4
2946,0.78,21.45
2947,2.6,22.02
2948,2.07,18.49
2949,1.61,24.88
2950,0.79,23.41
2951,1.04,23.92
2952,-0.39,25.15
2953,1.92,21.5
2954,0.47,19.57
2955,0.9,19.89
2956,1.94,18.9
2957,-0.55,19.84
2958,1.7,22.09
2959,1.56,20.88
2960,1.0,20.99
2961,1.65,16.26
2962,1.07,18.95
2963,0.31,21.37
2964,1.74,22.35
2965,-0.02,16.62
2966,3.39,16.61
2967,-0.66,23.46
2968,1.12,22.4
2969,1.4,18.98
2970,0.97,19.41
2971,-1.0,18.56
2972,1.56,20.73
2973,-1.69,15.17
2974,0.21,19.47
2975,0.18,20.48
2976,1.94,22.61
2977,0.65,17.19
2978,1.97,22.2
2979,0.81,18.65
2980,-1.4,22.02
2981,0.93,21.14
2982,0.99,19.55
2983,1.41,24.86
2984,0.06,21.16
2985,-1.59,16.13
2986,-0.42,22.28
2987,0.36,19.6
2988,-1.45,15.45
2989,0.73,21.23
2990,-1.75,17.71
2991,-1.61,19.53
2992,-0.59,23.65
2993,1.43,18.08
2994,-1.52,24.01
2995,1.67,20.38
2996,0.74,20.23
2997,0.8,18.57
2998,0.85,20.77
2999,1.59,22.12
3000,1.46,21.17
3001,-0.0,23.9
3002,-1.17,18.22
3003,1.09,22.1
3004,-0.33,21.99
3005,0.81,20.95
3006,-0.33,19.63
3007,1.14,17.53
3008,-0.94,17.99
3009,0.6,22.18
3010,1.03,22.57
3011,-0.06,25.41
3012,0.71,22.81
3013,0.59,20.81
3014,1.81,20.7
3015,0.87,21.39
3016,1.98,18.86
3017,2.4,21.65
3018,0.07,23.81
3019,-0.18,25.04
3020,2.07,20.42
3021,1.26,21.18
3022,2.01,24.42
3023,2.22,22.93
3024,2.71,21.44
3025,1.88,22.55
3026,3.8,22.07
3027,0.95,24.95
3028,3.08,22.17
3029,4.34,21.85
3030,4.32,22.23
3031,1.99,23.06
3032,2.72,26.28
3033,3.15,25.56
3034,5.16,25.05
3035,1.69,23.19
3036,3.9,24.83
3037,3.22,24.54
3038,4.38,19.65
3039,5.64,22.44
3040,2.01,22.13
3041,0.71,27.17
3042,5.63,29.24
3043,3.35,23.74
3044,3.79,26.88
3045,5.73,24.7
3046,4.25,26.64
3047,4.37,29.27
3048,7.14,24.54
3049,5.43,26.92
3050,5.63,28.12
3051,5.19,27.07
3052,4.58,30.22
3053,4.62,28.92
3054,7.12,31.15
3055,5.69,26.32
3056,6.6,26.99
3057,8.0,28.15
3058,5.61,28.51
3059,5.45,31.12
3060,5.73,31.6
3061,5.94,29.68
3062,8.02,30.37
3063,7.41,29.88
3064,7.46,30.67
3065,8.44,31.86
3066,8.95,28.9
3067,6.67,33.84
3068,7.45,29.02
3069,8.03,31.64
3070,8.71,31.03
3071,8.55,33.96
3072,9.69,38.18
3073,9.61,33.15
3074,10.94,33.33
3075,9.66,36.67
3076,9.53,32.38
3077,9.9,34.32
3078,10.56,36.05
3079,9.86,32.62
3080,9.7,38.33
3081,10.12,35.06
3082,10.59,34.33
3083,10.32,33.65
3084,11.72,32.27
3085,11.28,37.62
3086,10.34,35.14
3087,12.06,33.53
3088,12.44,38.08
3089,12.75,36.77
3090,11.63,40.52
3091,14.26,39.58
3092,13.9,38.5
3093,14.46,37.66
3094,12.86,37.47
3095,13.55,39.71
3096,15.13,42.37
3097,15.77,39.34
3098,14.99,37.3
3099,13.23,43.74
3100,13.56,38.58
3101,16.31,40.19
3102,16.0,43.23
3103,16.04,45.49
3104,16.58,44.18
3105,16.55,42.31
3106,15.9,45.1
3107,16.47,42.18
3108,16.56,40.63
3109,16.03,42.14
3110,16.17,42.24
3111,18.44,44.11
3112,17.7,45.79
3113,18.3,45.41
3114,18.37,42.16
3115,19.35,46.81
3116,19.51,47.88
3117,19.36,41.6
3118,19.37,46.06
3119,18.36,50.05
3120,20.25,49.11
3121,20.01,46.66
3122,19.24,47.82
3123,19.3,44.21
3124,22.05,44.83
3125,19.03,52.79
3126,20.57,50.65
3127,22.24,48.86
3128,22.32,47.18
3129,21.35,51.71
3130,23.34,53.14
3131,20.87,51.89
3132,21.97,51.72
3133,24.12,50.62
3134,23.59,53.88
3135,22.24,51.21
3136,25.3,51.47
3137,24.18,49.88
3138,23.0,51.68
3139,23.41,56.85
3140,24.29,56.36
3141,24.67,56.6
3142,25.75,51.18
3143,26.5,55.0
3144,25.95,55.78
3145,25.54,54.65
3146,25.79,55.8
3147,25.02,55.24
3148,27.52,53.07
3149,28.98,57.6
3150,26.82,57.51
3151,28.06,56.93
3152,27.69,60.94
3153,28.29,60.44
3154,27.31,58.4
3155,26.77,60.49
3156,27.83,60.96
3157,27.07,59.34
3158,28.56,58.47
3159,29.55,59.74
3160,30.27,61.75
3161,27.22,62.94
3162,29.93,65.96
3163,28.66,65.39
3164,29.53,61.59
3165,28.07,61.72
3166,30.93,62.57
3167,32.47,64.75
3168,33.07,61.38
3169,32.49,64.6
3170,30.01,64.62
3171,33.63,65.13
3172,32.12,65.49
3173,31.72,64.52
3174,33.3,68.24
3175,32.37,66.32
3176,33.18,63.74
3177,34.7,67.81
3178,33.69,68.98
3179,33.15,68.4
3180,35.43,67.59
3181,33.56,70.01
3182,35.3,71.31
3183,33.99,67.7
3184,35.53,67.73
3185,34.16,69.9
3186,36.45,71.57
3187,34.85,68.8
3188,36.13,71.89
3189,36.19,67.9
3190,36.41,68.22
3191,35.81,74.33
3192,36.5,72.6
3193,36.72,72.31
3194,35.06,73.75
3195,36.2,70.93
3196,37.46,74.73
3197,37.39,74.66
3198,39.29,74.71
3199,38.78,76.6
3200,37.76,73.71
3201,38.8,73.57
3202,39.26,72.91
3203,40.59,70.26
3204,39.36,77.38
3205,39.47,76.98
3206,39.59,76.67
3207,40.7,75.51
3208,39.96,74.96
3209,42.59,73.79
3210,39.57,78.78
3211,41.09,74.88
3212,41.94,77.54
3213,41.22,76.75
3214,41.54,76.38
3215,43.94,78.8
3216,41.18,80.36
3217,43.91,76.88
3218,41.2,80.44
3219,41.19,79.71
3220,41.01,80.31
3221,42.86,77.14
3222,41.8,75.36
3223,43.33,82.88
3224,44.28,82.93
3225,42.02,76.96
3226,42.66,83.27
3227,43.21,81.8
3228,42.14,83.42
3229,43.63,83.34
3230,45.22,81.98
3231,43.29,79.37
3232,44.13,78.81
3233,44.17,83.58
3234,44.38,84.2
3235,45.17,83.04
3236,44.84,80.2
3237,46.09,81.77
3238,45.66,81.67
3239,45.21,81.56
3240,47.96,83.34
3241,46.13,83.41
3242,45.13,86.09
3243,46.75,85.6
3244,43.46,83.27
3245,45.55,82.29
3246,47.15,85.67
3247,47.65,86.09
3248,44.36,83.82
3249,46.33,85.86
3250,47.89,86.21
3251,46.21,87.11
3252,47.52,87.4
3253,46.22,83.84
3254,48.1,86.99
3255,48.86,85.0
3256,47.87,83.02
3257,48.49,87.51
3258,48.15,88.68
3259,46.93,88.59
3260,47.35,88.56
3261,48.39,86.5
3262,48.62,90.18
3263,48.46,87.41
3264,47.7,89.94
3265,48.99,87.31
3266,48.98,88.09
3267,48.92,88.89
3268,48.13,90.84
3269,48.94,89.31
3270,48.32,88.1
3271,49.28,91.81
3272,47.53,91.13
3273,49.03,89.62
3274,49.65,87.11
3275,50.98,89.93
3276,50.12,90.34
3277,47.7,91.39
3278,48.95,93.4
3279,51.3,86.42
3280,51.48,89.71
3281,48.99,88.37
3282,52.32,92.57
3283,49.23,91.74
3284,50.44,87.4
3285,48.32,87.66
3286,48.99,87.56
3287,51.28,87.53
3288,50.21,94.61
3289,50.27,89.96
3290,49.52,88.93
3291,48.61,89.13
3292,49.35,88.17
3293,48.58,92.93
3294,48.77,92.71
3295,48.78,90.02
3296,51.13,90.2
3297,48.71,90.38
3298,50.13,86.64
3299,48.86,86.7
3300,49.77,88.16
3301,49.11,91.71
3302,50.22,89.36
3303,50.86,91.76
3304,50.83,86.62
3305,51.14,89.89
3306,49.71,91.31
3307,49.98,87.33
3308,49.37,88.22
3309,47.81,86.31
3310,48.24,83.99
3311,51.02,90.7
3312,49.93,88.48
3313,49.17,86.73
3314,49.32,88.82
3315,50.87,90.95
3316,49.23,90.75
3317,48.65,88.88
3318,49.57,91.91
3319,49.85,92.85
3320,48.45,83.98
3321,49.27,89.02
3322,48.26,89.43
3323,50.94,91.76
3324,49.25,93.18
3325,49.96,87.96
3326,48.44,89.99
3327,49.34,87.12
3328,50.19,89.48
3329,49.48,87.66
3330,48.36,90.94
3331,48.36,90.81
3332,48.58,89.46
3333,50.34,90.42
3334,50.95,89.0
3335,46.85,86.14
3336,47.42,87.84
3337,48.22,90.4
3338,48.72,87.41
3339,48.78,88.33
3340,48.19,88.09
3341,46.88,85.43
3342,47.48,84.91
3343,49.03,83.17
3344,46.77,88.14
3345,46.88,88.55
3346,47.03,86.3
3347,47.14,84.47
3348,45.81,84.71
3349,45.53,87.01
3350,47.63,84.88
3351,46.14,85.31
3352,47.13,86.5
3353,47.68,84.71
3354,46.82,85.89
3355,45.15,85.98
3356,46.37,81.66
3357,45.74,86.5
3358,44.54,84.36
3359,44.97,84.97
3360,44.99,84.98
3361,44.6,84.78
3362,45.77,83.0
3363,44.83,84.2
3364,44.44,79.92
3365,45.95,81.44
3366,44.6,83.79
3367,43.16,85.23
3368,43.92,85.16
3369,44.39,80.9
3370,44.66,78.83
3371,44.7,76.13
3372,43.59,81.64
3373,43.36,82.59
3374,47.92,79.23
3375,43.62,77.41
3376,43.45,78.53
3377,42.37,77.35
3378,41.89,78.8
3379,43.5,76.32
3380,41.9,77.13
3381,43.07,77.6
3382,40.81,79.82
3383,39.19,77.54
3384,41.4,79.79
3385,40.93,75.02
3386,41.28,74.28
3387,40.84,76.98
3388,39.34,75.47
3389,42.53,81.31
3390,39.85,77.02
3391,40.45,75.19
3392,40.99,72.35
3393,39.05,75.93
3394,40.33,73.32
3395,40.67,73.44
3396,38.88,75.6
3397,38.47,74.64
3398,40.78,73.44
3399,39.22,71.87
3400,37.71,75.92
3401,38.5,76.02
3402,38.44,76.94
3403,38.22,73.68
3404,38.29,70.01
3405,37.4,69.58
3406,37.91,73.77
3407,36.12,72.7
3408,36.39,66.4
3409,35.93,70.8
3410,35.37,67.84
3411,33.77,70.26
3412,34.59,72.61
3413,35.27,68.17
3414,35.7,69.31
3415,33.88,67.03
3416,36.47,71.48
3417,35.19,67.54
3418,33.87,68.04
3419,32.72,66.75
3420,34.19,64.17
3421,31.97,66.46
3422,33.46,66.22
3423,33.42,66.08
3424,33.81,62.15
3425,32.77,63.76
3426,32.72,66.29
3427,32.66,65.76
3428,32.38,62.64
3429,31.46,61.23
3430,33.19,63.49
3431,31.8,62.42
3432,30.98,61.76
3433,29.1,65.03
3434,28.29,66.19
3435,29.64,64.74
3436,30.78,64.78
3437,29.32,61.95
3438,29.55,60.13
3439,29.84,59.34
3440,30.18,57.32
3441,28.91,58.95
3442,29.37,56.57
3443,28.46,56.39
3444,28.82,59.41
3445,28.29,59.2
3446,26.95,59.41
3447,29.04,58.5
3448,26.9,54.67
3449,27.9,58.98
3450,26.7,56.01
3451,26.68,57.31
3452,25.96,57.87
3453,25.04,57.86
3454,26.37,55.15
3455,23.91,56.62
3456,26.09,55.06
3457,23.53,54.31
3458,23.66,52.7
3459,24.26,54.51
3460,25.59,50.98
3461,23.38,50.48
3462,22.67,50.18
3463,23.73,55.17
3464,22.99,52.09
3465,21.64,51.0
3466,23.32,50.53
3467,22.26,48.72
3468,24.13,54.76
3469,20.53,48.69
3470,19.42,47.27
3471,21.09,49.75
3472,19.75,49.95
3473,19.97,44.7
3474,21.32,46.28
3475,19.99,52.19
3476,19.02,48.03
3477,20.09,46.76
3478,19.29,48.75
3479,20.91,48.8
3480,17.7,48.62
3481,18.53,45.34
3482,18.56,43.65
3483,17.78,42.25
3484,16.13,45.62
3485,16.89,43.51
3486,17.62,46.52
3487,16.84,42.85
3488,16.91,42.28
3489,17.67,48.16
3490,15.26,44.99
3491,16.57,41.5
3492,17.53,43.51
3493,14.81,44.75
3494,15.45,39.74
3495,14.35,40.76
3496,15.09,39.34
3497,13.8,44.04
3498,15.26,45.53
3499,14.0,40.32
3500,13.9,38.45
3501,14.23,39.85
3502,14.55,38.07
3503,13.25,38.56
3504,14.42,38.88
3505,12.31,38.58
3506,12.46,37.15
3507,12.44,38.36
3508,12.26,37.02
3509,13.01,37.48
3510,12.52,36.62
3511,10.58,32.69
3512,10.5,38.46
3513,12.32,37.58
3514,11.2,36.91
3515,11.64,33.4
3516,11.85,37.29
3517,11.06,38.96
3518,11.31,34.86
3519,10.54,35.99
3520,9.06,35.47
3521,9.58,35.59
3522,9.72,35.71
3523,10.54,31.52
3524,9.68,33.14
3525,8.9,29.5
3526,9.69,32.35
3527,7.84,30.68
3528,7.71,30.67
3529,7.71,29.42
3530,8.32,30.32
3531,6.59,31.74
3532,7.37,29.33
3533,7.64,34.01
3534,7.14,32.37
3535,8.19,28.58
3536,6.39,31.25
3537,8.52,29.62
3538,6.83,26.53
3539,5.99,27.12
3540,8.24,28.8
3541,4.25,30.06
3542,5.53,29.15
3543,6.56,25.82
3544,4.69,25.96
3545,4.54,30.04
3546,3.97,26.26
3547,5.69,28.02
3548,5.57,26.58
3549,4.48,25.88
3550,4.16,28.58
3551,4.74,26.94
3552,3.94,28.99
3553,4.21,28.64
3554,3.84,22.48
3555,4.76,24.37
3556,2.43,22.76
3557,1.7,29.1
3558,3.72,22.66
3559,3.94,27.67
3560,2.74,25.06
3561,3.34,24.19
3562,2.82,23.17
3563,4.27,25.38
3564,2.37,23.08
3565,2.22,23.81
3566,2.8,25.58
3567,2.01,22.54
3568,1.34,19.29
3569,1.47,22.87
3570,1.46,22.39
3571,3.87,28.25
3572,1.64,19.02
3573,0.75,21.6
3574,3.09,25.21
3575,2.15,20.77
3576,1.48,24.55
3577,2.92,20.72
3578,-0.23,20.88
3579,0.56,23.4
3580,2.59,19.5
3581,2.42,20.95
3582,0.51,20.79
3583,2.32,21.12
3584,0.15,24.29
3585,-0.79,19.37
3586,1.94,20.85
3587,1.09,22.12
3588,0.5,21.36
3589,1.27,17.58
3590,0.69,21.58
3591,0.79,20.87
3592,0.48,20.26
3593,0.62,21.04
3594,2.0,24.43
3595,0.96,22.99
3596,1.26,20.54
3597,1.1,21.64
3598,-0.56,20.41
3599,0.47,19.19
3600,-0.03,23.17
3601,-1.36,17.78
3602,-2.07,23.5
3603,-0.82,18.61
3604,-0.25,18.76
3605,1.04,17.95
3606,0.67,21.75
3607,0.38,20.94
3608,-2.01,19.87
3609,0.87,21.94
3610,0.67,22.44
3611,0.27,20.14
3612,2.0,22.47
3613,-1.1,17.88
3614,-0.29,21.03
3615,1.23,23.38
3616,-0.37,20.31
3617,0.44,22.6
3618,0.21,19.87
3619,-1.31,19.6
3620,-1.93,18.86
3621,0.38,20.18
3622,-1.96,18.53
3623,-0.62,20.69
3624,-1.24,19.73
3625,-0.99,21.57
3626,-0.62,17.82
3627,-0.63,18.52
3628,0.03,18.58
3629,-0.36,23.4
3630,0.37,21.66
3631,0.74,21.9
3632,0.49,18.85
3633,-0.03,18.92
3634,2.14,17.78
3635,-0.36,21.46
3636,0.52,20.15
3637,0.11,20.1
3638,1.63,22.38
3639,-0.1,17.85
3640,1.4,18.77
3641,-0.2,20.46
3642,1.41,20.11
3643,0.78,22.45
3644,1.61,20.91
3645,3.03,22.89
3646,1.36,24.26
3647,1.02,23.45
3648,-0.05,24.49
3649,2.48,21.2
3650,1.2,20.79
3651,2.46,21.42
3652,0.91,20.08
3653,2.56,23.22
3654,1.45,23.78
3655,1.6,21.11
3656,4.54,25.12
3657,3.99,24.51
3658,0.69,21.92
3659,0.72,25.73
3660,3.35,21.73
3661,4.47,25.95
3662,2.1,26.18
3663,2.14,24.32
3664,4.04,27.81
3665,3.98,24.26
3666,4.83,24.63
3667,2.51,27.36
3668,3.76,26.24
3669,3.54,22.34
3670,4.73,22.07
3671,3.47,25.85
3672,3.61,24.01
3673,4.01,29.02
3674,4.18,28.05
3675,6.7,26.29
3676,5.39,28.45
3677,5.87,25.73
3678,5.14,27.61
3679,5.11,28.15
3680,5.33,26.33
3681,5.6,30.15
3682,6.25,30.8
3683,5.97,29.6
3684,5.48,27.69
3685,5.44,31.22
3686,5.01,29.19
3687,6.91,28.1
3688,5.5,28.37
3689,8.21,29.38
3690,7.73,32.22
3691,7.74,30.21
3692,8.91,29.64
3693,7.5,32.91
3694,7.73,30.85
3695,7.94,31.82
3696,7.93,28.31
3697,8.52,31.8
3698,8.76,33.63
3699,9.53,33.35
3700,7.93,31.16
3701,8.39,33.13
3702,7.69,37.22
3703,8.45,36.43
3704,11.21,33.95
3705,10.27,30.04
3706,10.24,34.53
3707,11.48,35.4
3708,8.82,36.82
3709,9.5,34.59
3710,9.96,31.84
3711,11.38,36.16
3712,11.76,35.42
3713,12.07,32.88
3714,11.56,33.3
3715,11.05,38.71
3716,13.15,36.63
3717,12.41,35.41
3718,12.38,37.57
3719,13.29,38.49
3720,12.62,37.65
3721,12.76,37.09
3722,12.6,38.25
3723,13.52,38.54
3724,15.62,41.9
3725,12.7,39.75
3726,12.99,38.17
3727,15.06,39.52
3728,15.13,41.23
3729,14.87,39.42
3730,15.85,42.73
3731,15.88,41.55
3732,14.89,44.83
3733,17.16,41.99
3734,16.53,40.26
3735,15.68,42.99
3736,15.63,41.51
3737,16.98,46.89
3738,17.99,42.08
3739,18.3,45.17
3740,17.35,43.83
3741,15.97,46.1
3742,17.82,43.98
3743,16.82,43.86
3744,19.68,44.71
3745,18.78,44.54
3746,20.31,46.01
3747,18.04,48.69
3748,18.96,44.8
3749,17.54,42.96
3750,18.41,48.84
3751,20.01,51.69
3752,20.7,47.88
3753,21.73,47.59
3754,20.86,46.47
3755,23.21,48.6
3756,22.67,47.04
3757,20.74,51.53
3758,20.73,52.54
3759,23.52,50.78
3760,23.82,52.49
3761,21.8,53.48
3762,23.43,53.31
3763,23.22,53.0
3764,25.26,52.6
3765,25.16,52.86
3766,24.43,51.41
3767,24.85,49.09
3768,23.69,59.23
3769,25.92,51.74
3770,24.52,55.09
3771,24.15,59.99
3772,26.47,54.65
3773,26.68,55.14
3774,24.16,54.51
3775,25.34,57.73
3776,26.68,52.06
3777,25.95,56.25
3778,27.02,55.56
3779,25.37,58.28
3780,26.39,59.48
3781,26.52,57.33
3782,27.44,59.59
3783,29.47,58.74
3784,28.88,56.9
3785,28.96,61.58
3786,28.69,59.11
3787,27.95,61.57
3788,28.63,63.5
3789,30.47,63.89
3790,30.02,63.5
3791,29.43,60.71
3792,31.03,64.44
3793,31.61,67.79
3794,32.18,66.64
3795,31.75,61.25
3796,30.89,63.32
3797,30.39,62.43
3798,33.9,65.82
3799,32.77,63.46
3800,33.29,64.29
3801,32.27,68.2
3802,32.18,66.83
3803,33.0,65.93
3804,32.81,66.88
3805,35.38,65.19
3806,33.31,66.51
3807,34.85,65.97
3808,34.83,68.28
3809,35.24,67.45
3810,33.97,68.73
3811,36.38,67.63
3812,35.05,71.06
3813,34.37,62.0
3814,36.35,75.08
3815,36.89,71.31
3816,37.57,72.34
3817,35.74,72.84
3818,34.95,70.86
3819,36.56,69.96
3820,35.27,72.76
3821,36.57,73.13
3822,36.98,74.39
3823,36.45,74.95
3824,38.23,75.69
3825,39.93,74.41
3826,36.65,72.44
3827,40.43,74.94
3828,38.23,73.14
3829,40.9,73.85
3830,36.43,77.25
3831,37.75,73.93
3832,39.09,71.64
3833,38.59,77.07
3834,40.73,78.77
3835,38.83,77.59
3836,40.44,76.99
3837,39.86,77.84
3838,39.91,77.14
3839,41.18,73.82
3840,40.68,79.29
3841,41.28,73.36
3842,41.33,81.64
3843,42.08,79.69
3844,43.85,78.12
3845,41.87,81.62
3846,41.06,76.87
3847,40.66,79.6
3848,42.53,83.12
3849,41.36,82.48
3850,43.02,80.82
3851,44.04,82.95
3852,42.31,82.44
3853,43.01,79.71
3854,44.07,79.92
3855,44.45,83.31
3856,44.59,78.59
3857,44.11,83.21
3858,44.36,83.15
3859,44.29,82.51
3860,43.97,77.45
3861,45.63,81.97
3862,46.74,80.87
3863,46.06,83.67
3864,44.23,81.64
3865,46.73,83.7
3866,45.78,82.52
3867,46.0,80.94
3868,46.57,84.57
3869,44.96,80.94
3870,45.18,86.88
3871,45.37,83.83
3872,46.19,85.71
3873,47.62,85.59
3874,46.43,86.15
3875,47.76,85.09
3876,46.44,85.22
3877,46.1,83.27
3878,45.18,86.85
3879,47.8,87.16
3880,48.6,85.12
3881,45.55,88.55
3882,48.1,87.24
3883,46.87,85.43
3884,48.2,87.33
3885,48.75,84.69
3886,48.14,87.06
3887,49.13,88.54
3888,48.34,88.88
3889,47.88,89.02
3890,48.95,84.54
3891,49.43,89.72
